Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
1029,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0002749348271944%,79421440,65536
1030,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0004869186900023%,79466496,45056
1031,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.000619402380587%,79544320,77824
1032,ModuleGPS,GPS speed,179,0,0,Passed,,1.000846735971339%,79552512,8192
1033,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0010629104475366%,79638528,86016
1034,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0013368822941349%,79396864,-241664
1035,ModuleSystem,System uptime,1,8334,8334,Passed,,1.001325265730535%,79507456,110592
1036,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.00161632594572%,79552512,45056
1037,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.001703573410051%,79605760,53248
1038,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0018971082194628%,79499264,-106496
1039,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.00203133579293%,79634432,135168
1040,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0022588829125656%,79671296,36864
1041,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0023837468141172%,79503360,-167936
1042,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.002609469644633%,79511552,8192
1043,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.002800859070585%,79380480,-131072
1044,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.003435180790202%,79630336,249856
1045,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0037368505958044%,79437824,-192512
1046,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0040402976427831%,79437824,0
1047,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0043202654032135%,79360000,-77824
1048,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.00465343579077%,79237120,-122880
1049,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0048929705937293%,79093760,-143360
1050,ModuleMobile,Mobile data received today (SIM1),185,48752754,48752754,Passed,,1.005054761673363%,79265792,172032
1051,ModuleMobile,Mobile data sent today (SIM1),187,2843285,5661333,Failed,,1.0052800521867078%,79224832,-40960
1052,ModuleMobile,Mobile data received this week (SIM1),189,356985413,1427909189,Failed,,1.0054351750665602%,79269888,45056
1053,ModuleMobile,Mobile data sent this week (SIM1),191,59530600,119037288,Failed,,1.0055388885094496%,79380480,110592
1054,ModuleMobile,Mobile data received this month (SIM1),193,1397720828,1397720828,Passed,,1.0056684498414348%,79364096,-16384
1055,ModuleMobile,Mobile data sent this month (SIM1),195,14073101,112532749,Failed,,1.0057763920400808%,79425536,61440
1056,ModuleMobile,Mobile data received last 24h (SIM1),197,12198447,48767535,Failed,,1.0060296188742934%,79241216,-184320
1057,ModuleMobile,Mobile data sent last 24h (SIM1),199,2843285,5661333,Failed,,1.006222059624784%,79241216,0
1058,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0063795637347162%,79237120,-4096
1059,ModuleMobile,Mobile data received last week (SIM1),292,1430181122,1430181122,Passed,,1.0065145462651914%,79437824,200704
1060,ModuleMobile,Mobile data sent last week (SIM1),294,60616406,121204438,Failed,,1.0066185318892917%,79400960,-36864
1061,ModuleMobile,Mobile data received last month (SIM1),296,720728626,1441428018,Failed,,1.0067155484063672%,79355904,-45056
1062,ModuleMobile,Mobile data sent last month (SIM1),298,128430832,128430832,Passed,,1.0068812072707267%,79253504,-102400
1063,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.0071316557131338%,79278080,24576
1064,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0072891213075752%,79372288,94208
1065,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.0074529438165447%,79466496,94208
1066,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0076462354946636%,79421440,-45056
1067,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0077486734607954%,79249408,-172032
1068,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0078450446515674%,79257600,8192
1069,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0080307381246656%,79269888,12288
1070,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.0081887703309311%,79302656,32768
1071,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0082851242528057%,79417344,114688
1072,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0084434468319747%,79339520,-77824
1073,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0086257714471358%,79335424,-4096
1074,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0089046830789372%,79409152,73728
1075,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0091237369036277%,79306752,-102400
1076,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.009253166490831%,79302656,-4096
1077,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0095031877781824%,79241216,-61440
1078,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.009572155043048%,79257600,16384
1079,ModuleGPS,GPS speed,179,0,0,Passed,,1.0097598895753679%,79409152,151552
1080,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.009902050056355%,79392768,-16384
1081,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.010155077689201%,79437824,45056
1082,ModuleSystem,System uptime,1,8345,8345,Passed,,1.0102246193053666%,79417344,-20480
1083,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0105462289346723%,79446016,28672
1084,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.010669514436069%,79351808,-94208
1085,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0108052529042455%,79294464,-57344
1086,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0109607178311109%,79237120,-57344
1087,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0110897594693413%,79265792,28672
1088,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.011217883678528%,79319040,53248
1089,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0113469143577802%,79249408,-69632
1090,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0115099539698025%,79319040,69632
1091,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.012355802874687%,79278080,-40960
1092,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0126911777348035%,79310848,32768
1093,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0129029407548007%,79286272,-24576
1094,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0133250622733847%,79392768,106496
1095,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.013778406486887%,79319040,-73728
1096,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0141175890771237%,79343616,24576
1097,ModuleMobile,Mobile data received today (SIM1),185,12205691,48774779,Failed,,1.0142495587018185%,79376384,32768
1098,ModuleMobile,Mobile data sent today (SIM1),187,2845626,5663674,Failed,,1.0143557406134152%,79319040,-57344
1099,ModuleMobile,Mobile data received this week (SIM1),189,713967249,1427916433,Failed,,1.014519580910045%,79405056,86016
1100,ModuleMobile,Mobile data sent this week (SIM1),191,59532941,119039629,Failed,,1.014748698772383%,79462400,57344
1101,ModuleMobile,Mobile data received this month (SIM1),193,1397728072,1397728072,Passed,,1.0148821740246228%,79413248,-49152
1102,ModuleMobile,Mobile data sent this month (SIM1),195,28141106,112535090,Failed,,1.0150781824448396%,79405056,-8192
1103,ModuleMobile,Mobile data received last 24h (SIM1),197,12205691,48774779,Failed,,1.0152386458356477%,79437824,32768
1104,ModuleMobile,Mobile data sent last 24h (SIM1),199,2845626,5663674,Failed,,1.0154009335811232%,79409152,-28672
1105,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0156260563475517%,79450112,40960
1106,ModuleMobile,Mobile data received last week (SIM1),292,1430188366,1430188366,Passed,,1.0157230502879755%,79351808,-98304
1107,ModuleMobile,Mobile data sent last week (SIM1),294,60618747,121206779,Failed,,1.015891119883927%,79388672,36864
1108,ModuleMobile,Mobile data received last month (SIM1),296,1441435262,1441435262,Passed,,1.0161064545699539%,79446016,57344
1109,ModuleMobile,Mobile data sent last month (SIM1),298,128433173,128433173,Passed,,1.0162346978170977%,79335424,-110592
1110,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.0163347234778186%,79458304,122880
1111,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0165260975462442%,79450112,-8192
1112,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.016620005113289%,79486976,36864
1113,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0167476153266852%,79396864,-90112
1114,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0168856064527443%,79421440,24576
1115,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.017079094001705%,79495168,73728
1116,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0172100488733071%,79446016,-49152
1117,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.0173731783216344%,79597568,151552
1118,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0175396646111445%,79454208,-143360
1119,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0177656138150137%,79441920,-12288
1120,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.017864062504692%,79400960,-40960
1121,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0179943798539814%,79327232,-73728
1122,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.018304306008544%,79364096,36864
1123,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0184468460317841%,79540224,176128
1124,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.018610242211293%,79351808,-188416
1125,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0188631300462991%,79384576,32768
1126,ModuleGPS,GPS speed,179,0,0,Passed,,1.0190298806701525%,79413248,28672
1127,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0191396168111932%,79368192,-45056
1128,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0192677527122385%,79454208,86016
1129,ModuleSystem,System uptime,1,8355,8355,Passed,,1.0193046853720356%,79314944,-139264
1130,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0195394460054907%,79433728,118784
1131,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.0197530419324252%,79429632,-4096
1132,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0199454803917374%,79495168,65536
1133,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0200754058861783%,79572992,77824
1134,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0201768306506431%,79552512,-20480
1135,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0203386115335666%,79499264,-53248
1136,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.020586174975735%,79523840,24576
1137,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0207494744022938%,79564800,40960
1138,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0214363218324585%,79556608,-8192
1139,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.021681957921028%,79462400,-94208
1140,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0219876087417257%,79450112,-12288
1141,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0222650492460739%,79527936,77824
1142,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0226276018200031%,79527936,0
1143,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0229303894069064%,79343616,-184320
1144,ModuleMobile,Mobile data received today (SIM1),185,24411624,48791016,Failed,,1.0230255792412657%,79376384,32768
1145,ModuleMobile,Mobile data sent today (SIM1),187,5671145,5671145,Passed,,1.023188163072597%,79454208,77824
1146,ModuleMobile,Mobile data received this week (SIM1),189,1427932670,1427932670,Passed,,1.023376147835342%,79454208,0
1147,ModuleMobile,Mobile data sent this week (SIM1),191,119047100,119047100,Passed,,1.0235377977865334%,79462400,8192
1148,ModuleMobile,Mobile data received this month (SIM1),193,1397744309,1397744309,Passed,,1.0237223878572288%,79515648,53248
1149,ModuleMobile,Mobile data sent this month (SIM1),195,56279905,112542561,Failed,,1.0239137291834122%,79589376,73728
1150,ModuleMobile,Mobile data received last 24h (SIM1),197,24411624,48791016,Failed,,1.0241013753521822%,79351808,-237568
1151,ModuleMobile,Mobile data sent last 24h (SIM1),199,5671145,5671145,Passed,,1.0242011333196133%,79462400,110592
1152,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0242947395208701%,79462400,0
1153,ModuleMobile,Mobile data received last week (SIM1),292,357560507,1430204603,Failed,,1.0245739294519884%,79368192,-94208
1154,ModuleMobile,Mobile data sent last week (SIM1),294,121214250,121214250,Passed,,1.0246696741168737%,79466496,98304
1155,ModuleMobile,Mobile data received last month (SIM1),296,1441451499,1441451499,Passed,,1.0247697193901395%,79364096,-102400
1156,ModuleMobile,Mobile data sent last month (SIM1),298,128440644,128440644,Passed,,1.0248765265946091%,79405056,40960
1157,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.025032272312909%,79388672,-16384
1158,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0251623111146357%,79421440,32768
1159,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.025230180198422%,79429632,8192
1160,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0253645170408054%,79429632,0
1161,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0255230080328026%,79446016,16384
1162,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.025679953650127%,79388672,-57344
1163,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0258767447735573%,79486976,98304
1164,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.02610168667715%,79376384,-110592
1165,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0262960036050983%,79474688,98304
1166,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0264958580439076%,79470592,-4096
1167,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0265989267783993%,79470592,0
1168,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0266735309577113%,79478784,8192
1169,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0268659797092905%,79654912,176128
1170,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0269965727780606%,79712256,57344
1171,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.027128701584279%,79556608,-155648
1172,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.027196513393669%,79589376,32768
1173,ModuleGPS,GPS speed,179,0,0,Passed,,1.0273784600302482%,79519744,-69632
1174,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.02754272878679%,79536128,16384
1175,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0277076090859483%,79654912,118784
1176,ModuleSystem,System uptime,1,8366,8366,Passed,,1.0279028334738038%,79597568,-57344
1177,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0281926699058253%,79519744,-77824
1178,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.028277789157761%,79601664,81920
1179,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0283449401644162%,79630336,28672
1180,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.028505450674022%,79548416,-81920
1181,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0286727419567154%,79601664,53248
1182,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0288595277466395%,79470592,-131072
1183,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0291124538590712%,79396864,-73728
1184,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0292967531750907%,79437824,40960
1185,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0298792726976091%,79605760,167936
1186,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0302190388580157%,79536128,-69632
1187,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0307834883955924%,79437824,-98304
1188,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0311256457464446%,79413248,-24576
1189,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0314229499625682%,79458304,45056
1190,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0317532881178093%,79450112,-8192
1191,ModuleMobile,Mobile data received today (SIM1),185,48805451,48805451,Passed,,1.0319105693494035%,79413248,-36864
1192,ModuleMobile,Mobile data sent today (SIM1),187,5675085,5675085,Passed,,1.032018719503025%,79609856,196608
1193,ModuleMobile,Mobile data received this week (SIM1),189,1427947105,1427947105,Passed,,1.0321818683229234%,79552512,-57344
1194,ModuleMobile,Mobile data sent this week (SIM1),191,119051040,119051040,Passed,,1.0323728208468497%,79507456,-45056
1195,ModuleMobile,Mobile data received this month (SIM1),193,174725912,1397758744,Failed,,1.0325010318715688%,79556608,49152
1196,ModuleMobile,Mobile data sent this month (SIM1),195,56283845,112546501,Failed,,1.0326054538952856%,79523840,-32768
1197,ModuleMobile,Mobile data received last 24h (SIM1),197,48805451,48805451,Passed,,1.0327898874892383%,79523840,0
1198,ModuleMobile,Mobile data sent last 24h (SIM1),199,5675085,5675085,Passed,,1.032952698721179%,79613952,90112
1199,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0331173624800516%,79581184,-32768
1200,ModuleMobile,Mobile data received last week (SIM1),292,715122974,1430219038,Failed,,1.0332736597189363%,79618048,36864
1201,ModuleMobile,Mobile data sent last week (SIM1),294,121218190,121218190,Passed,,1.0333678398688928%,79724544,106496
1202,ModuleMobile,Mobile data received last month (SIM1),296,45047374,1441465934,Failed,,1.0334972511202967%,79683584,-40960
1203,ModuleMobile,Mobile data sent last month (SIM1),298,128444584,128444584,Passed,,1.0336316136808965%,79720448,36864
1204,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.0337607054051734%,79724544,4096
1205,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0339163522711803%,79609856,-114688
1206,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.0340695127502575%,79810560,200704
1207,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0342909679793566%,79671296,-139264
1208,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0344450421104878%,79630336,-40960
1209,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0345799934853628%,79740928,110592
1210,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0347980161651837%,79560704,-180224
1211,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.034860623727063%,79622144,61440
1212,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0350187020706114%,79597568,-24576
1213,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0352039455745587%,79728640,131072
1214,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0352980515614618%,79659008,-69632
1215,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0355129311029332%,79638528,-20480
1216,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.035692253670295%,79687680,49152
1217,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0358459503468698%,79802368,114688
1218,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.036009881940414%,79745024,-57344
1219,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0362268973800437%,79699968,-45056
1220,ModuleGPS,GPS speed,179,0,0,Passed,,1.036298457311069%,79589376,-110592
1221,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0363981098878594%,79618048,28672
1222,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0365592261140644%,79708160,90112
1223,ModuleSystem,System uptime,1,8377,8377,Passed,,1.0365290758312162%,79687680,-20480
1224,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0368780917944687%,79773696,86016
1225,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.0370795007426326%,79687680,-86016
1226,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0372418089434898%,79724544,36864
1227,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0374253617691176%,79646720,-77824
1228,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0376110806297412%,79683584,36864
1229,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0377665318796025%,79736832,53248
1230,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0379556535176526%,79638528,-98304
1231,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0381379280604452%,79663104,24576
1232,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0388774266575251%,79724544,61440
1233,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0391221105470416%,79654912,-69632
1234,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0393056404734868%,79716352,61440
1235,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0395493419920077%,79732736,16384
1236,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.039963307740166%,79818752,86016
1237,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.040237193718585%,79683584,-135168
1238,ModuleMobile,Mobile data received today (SIM1),185,48815013,48815013,Passed,,1.0403055147178764%,79638528,-45056
1239,ModuleMobile,Mobile data sent today (SIM1),187,5678110,5678110,Passed,,1.040462081672544%,79511552,-126976
1240,ModuleMobile,Mobile data received this week (SIM1),189,1427956667,1427956667,Passed,,1.0406096081048033%,79519744,8192
1241,ModuleMobile,Mobile data sent this week (SIM1),191,119054065,119054065,Passed,,1.04073404557522%,79454208,-65536
1242,ModuleMobile,Mobile data received this month (SIM1),193,698892402,1397768306,Failed,,1.0408896562376202%,79544320,90112
1243,ModuleMobile,Mobile data sent this month (SIM1),195,56286870,112549526,Failed,,1.0410499338792567%,79486976,-57344
1244,ModuleMobile,Mobile data received last 24h (SIM1),197,48815013,48815013,Passed,,1.0412142570864757%,79577088,90112
1245,ModuleMobile,Mobile data sent last 24h (SIM1),199,5678110,5678110,Passed,,1.0413929217726658%,79499264,-77824
1246,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0416121058187677%,79572992,73728
1247,ModuleMobile,Mobile data received last week (SIM1),292,1430228600,1430228600,Passed,,1.0417383735999541%,79679488,106496
1248,ModuleMobile,Mobile data sent last week (SIM1),294,121221215,121221215,Passed,,1.0419064145842927%,79572992,-106496
1249,ModuleMobile,Mobile data received last month (SIM1),296,360377256,1441475496,Failed,,1.0420635360066766%,79724544,151552
1250,ModuleMobile,Mobile data sent last month (SIM1),298,128447609,128447609,Passed,,1.0422312559838387%,79622144,-102400
1251,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.042382437935896%,79577088,-45056
1252,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0425467157354373%,79536128,-40960
1253,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.0428017054723404%,79597568,61440
1254,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0429603542791321%,79609856,12288
1255,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.043094689811308%,79577088,-32768
1256,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0432498930924683%,79536128,-40960
1257,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0434144562038505%,79626240,90112
1258,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.0435777654556389%,79622144,-4096
1259,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0437716180659473%,79540224,-81920
1260,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0440243743334632%,79585280,45056
1261,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0441596183274227%,79409152,-176128
1262,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0443241561115202%,79495168,86016
1263,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0444874390413972%,79638528,143360
1264,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0445864980215935%,79589376,-49152
1265,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0447718769121206%,79507456,-81920
1266,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0449338927617347%,79470592,-36864
1267,ModuleGPS,GPS speed,179,0,0,Passed,,1.0451002808576138%,79613952,143360
1268,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0452102657635742%,79699968,86016
1269,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0453064877037788%,79552512,-147456
1270,ModuleSystem,System uptime,1,8388,8388,Passed,,1.0454047780018016%,79552512,0
1271,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0456623231017592%,79667200,114688
1272,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.0458647154068856%,79593472,-73728
1273,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0460222886201964%,79572992,-20480
1274,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0462200935756338%,79650816,77824
1275,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.046448431493896%,79634432,-16384
1276,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0465389647253298%,79548416,-86016
1277,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0467005826169662%,79654912,106496
1278,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.046892417612033%,79515648,-139264
1279,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0475721639556457%,79822848,307200
1280,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0479952078659927%,79769600,-53248
1281,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0482683715356877%,79646720,-122880
