Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
284,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,3.819%,85393408,53248
285,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,3.82%,85164032,-229376
286,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,3.821%,85204992,40960
287,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,3.822%,85139456,-65536
288,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,3.822%,85127168,-12288
289,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,3.823%,85037056,-90112
290,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,3.824%,85188608,151552
291,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,3.824%,85082112,-106496
292,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,3.827%,85151744,69632
293,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,3.828%,85106688,-45056
294,ModuleMobile,GSM operator name,23,bite,bite,Passed,,3.829%,85164032,57344
295,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,3.829%,85250048,86016
296,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,3.83%,85221376,-28672
297,ModuleMobile,Network type,119,lte,lte-a,Failed,,3.831%,85176320,-45056
298,ModuleMobile,Mobile data received today (SIM1),185,162886789,651506821,Failed,,3.832%,85254144,77824
299,ModuleMobile,Mobile data sent today (SIM1),187,813164,12978284,Failed,,3.832%,85233664,-20480
300,ModuleMobile,Mobile data received this week (SIM1),189,162886789,651506821,Failed,,3.833%,85274624,40960
301,ModuleMobile,Mobile data sent this week (SIM1),191,813164,12978284,Failed,,3.834%,85204992,-69632
302,ModuleMobile,Mobile data received this month (SIM1),193,162886789,651506821,Failed,,3.835%,85168128,-36864
303,ModuleMobile,Mobile data sent this month (SIM1),195,813164,12978284,Failed,,3.835%,85270528,102400
304,ModuleMobile,Mobile data received last 24h (SIM1),197,162886789,651506821,Failed,,3.836%,85401600,131072
305,ModuleMobile,Mobile data sent last 24h (SIM1),199,813164,12978284,Failed,,3.836%,85147648,-253952
306,ModuleMobile,Active SIM card,205,1,1,Passed,,3.837%,85217280,69632
307,ModuleMobile,Mobile data received last week (SIM1),292,162886789,651506821,Failed,,3.837%,85217280,0
308,ModuleMobile,Mobile data sent last week (SIM1),294,813164,12978284,Failed,,3.838%,85159936,-57344
309,ModuleMobile,Mobile data received last month (SIM1),296,162886789,651506821,Failed,,3.838%,85258240,98304
310,ModuleMobile,Mobile data sent last month (SIM1),298,813164,12978284,Failed,,3.839%,85307392,49152
311,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,3.84%,85381120,73728
312,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,3.841%,85381120,0
313,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,3.841%,85397504,16384
314,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,3.842%,85409792,12288
315,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,3.842%,85250048,-159744
316,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,3.843%,85217280,-32768
317,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,3.844%,85233664,16384
318,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,3.844%,85295104,61440
319,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,3.845%,85381120,86016
320,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,3.846%,85389312,8192
321,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,3.847%,85118976,-270336
322,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,3.847%,85278720,159744
323,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,3.848%,85344256,65536
324,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,3.849%,85282816,-61440
325,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.85%,85278720,-4096
326,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.85%,85155840,-122880
327,ModuleGPS,GPS speed,179,0,0,Passed,,3.851%,85274624,118784
328,ModuleGPS,GPS satellite count,181,0,0,Passed,,3.852%,85209088,-65536
329,ModuleGPS,GPS accuracy,183,0,0,Passed,,3.853%,85135360,-73728
330,ModuleSystem,System uptime,1,1763,1763,Passed,,3.852%,85082112,-53248
331,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,3.852%,85213184,131072
332,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,3.852%,85254144,40960
333,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,3.853%,85233664,-20480
334,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,3.854%,85270528,36864
335,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,3.855%,85254144,-16384
336,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,3.856%,85377024,122880
337,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,3.857%,85307392,-69632
338,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,3.857%,85360640,53248
339,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,3.861%,85331968,-28672
340,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,3.862%,85250048,-81920
341,ModuleMobile,GSM operator name,23,bite,bite,Passed,,3.863%,85258240,8192
342,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,3.864%,85291008,32768
343,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,3.865%,85155840,-135168
344,ModuleMobile,Network type,119,lte,lte-a,Failed,,3.866%,85114880,-40960
345,ModuleMobile,Mobile data received today (SIM1),185,162888098,651508130,Failed,,3.867%,85168128,53248
346,ModuleMobile,Mobile data sent today (SIM1),187,814160,12979280,Failed,,3.868%,85082112,-86016
347,ModuleMobile,Mobile data received this week (SIM1),189,162888098,651508130,Failed,,3.868%,85127168,45056
348,ModuleMobile,Mobile data sent this week (SIM1),191,814160,12979280,Failed,,3.869%,85057536,-69632
349,ModuleMobile,Mobile data received this month (SIM1),193,162888098,651508130,Failed,,3.869%,85135360,77824
350,ModuleMobile,Mobile data sent this month (SIM1),195,814160,12979280,Failed,,3.87%,85229568,94208
351,ModuleMobile,Mobile data received last 24h (SIM1),197,162888098,651508130,Failed,,3.871%,85151744,-77824
352,ModuleMobile,Mobile data sent last 24h (SIM1),199,814160,12979280,Failed,,3.871%,85180416,28672
353,ModuleMobile,Active SIM card,205,1,1,Passed,,3.872%,85143552,-36864
354,ModuleMobile,Mobile data received last week (SIM1),292,162888098,651508130,Failed,,3.873%,85266432,122880
355,ModuleMobile,Mobile data sent last week (SIM1),294,814160,12979280,Failed,,3.873%,85209088,-57344
356,ModuleMobile,Mobile data received last month (SIM1),296,162888098,651508130,Failed,,3.874%,85143552,-65536
357,ModuleMobile,Mobile data sent last month (SIM1),298,814160,12979280,Failed,,3.874%,85204992,61440
358,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,3.875%,85151744,-53248
359,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,3.876%,85164032,12288
360,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,3.877%,85200896,36864
361,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,3.877%,85315584,114688
362,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,3.878%,85307392,-8192
363,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,3.879%,85381120,73728
364,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,3.88%,85188608,-192512
365,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,3.88%,85114880,-73728
366,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,3.881%,85041152,-73728
367,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,3.882%,85061632,20480
368,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,3.882%,85008384,-53248
369,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,3.883%,85106688,98304
370,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,3.884%,85172224,65536
371,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,3.885%,85291008,118784
372,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.886%,85114880,-176128
373,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.887%,85151744,36864
374,ModuleGPS,GPS speed,179,0,0,Passed,,3.887%,85151744,0
375,ModuleGPS,GPS satellite count,181,0,0,Passed,,3.888%,85241856,90112
376,ModuleGPS,GPS accuracy,183,0,0,Passed,,3.889%,85315584,73728
377,ModuleSystem,System uptime,1,1771,1771,Passed,,3.888%,85237760,-77824
378,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,3.889%,85159936,-77824
379,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,3.889%,85229568,69632
380,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,3.89%,85155840,-73728
381,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,3.891%,85200896,45056
382,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,3.891%,85065728,-135168
383,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,3.892%,85151744,86016
384,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,3.893%,85151744,0
385,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,3.894%,85159936,8192
386,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,3.896%,85258240,98304
387,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,3.897%,85106688,-151552
388,ModuleMobile,GSM operator name,23,bite,bite,Passed,,3.898%,85106688,0
389,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,3.899%,85114880,8192
390,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,3.9%,85020672,-94208
391,ModuleMobile,Network type,119,lte,lte-a,Failed,,3.901%,85082112,61440
392,ModuleMobile,Mobile data received today (SIM1),185,162889062,651509094,Failed,,3.901%,85098496,16384
393,ModuleMobile,Mobile data sent today (SIM1),187,814891,12980011,Failed,,3.902%,84983808,-114688
394,ModuleMobile,Mobile data received this week (SIM1),189,162889062,651509094,Failed,,3.903%,85045248,61440
395,ModuleMobile,Mobile data sent this week (SIM1),191,814891,12980011,Failed,,3.904%,84885504,-159744
396,ModuleMobile,Mobile data received this month (SIM1),193,162889062,651509094,Failed,,3.905%,85094400,208896
397,ModuleMobile,Mobile data sent this month (SIM1),195,814891,12980011,Failed,,3.905%,85102592,8192
398,ModuleMobile,Mobile data received last 24h (SIM1),197,162889062,651509094,Failed,,3.906%,85254144,151552
399,ModuleMobile,Mobile data sent last 24h (SIM1),199,814891,12980011,Failed,,3.907%,85032960,-221184
400,ModuleMobile,Active SIM card,205,1,1,Passed,,3.908%,85082112,49152
401,ModuleMobile,Mobile data received last week (SIM1),292,162889062,651509094,Failed,,3.908%,84934656,-147456
402,ModuleMobile,Mobile data sent last week (SIM1),294,814891,12980011,Failed,,3.909%,84992000,57344
403,ModuleMobile,Mobile data received last month (SIM1),296,162889062,651509094,Failed,,3.909%,85028864,36864
404,ModuleMobile,Mobile data sent last month (SIM1),298,814891,12980011,Failed,,3.91%,85065728,36864
405,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,3.911%,85041152,-24576
406,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,3.912%,85037056,-4096
407,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,3.912%,85057536,20480
408,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,3.913%,85032960,-24576
409,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,3.914%,85078016,45056
410,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,3.914%,85135360,57344
411,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,3.915%,85102592,-32768
412,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,3.916%,85065728,-36864
413,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,3.916%,85102592,36864
414,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,3.917%,85078016,-24576
415,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,3.918%,85114880,36864
416,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,3.919%,85118976,4096
417,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,3.92%,85147648,28672
418,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,3.92%,85221376,73728
419,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.921%,85127168,-94208
420,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.922%,85147648,20480
421,ModuleGPS,GPS speed,179,0,0,Passed,,3.923%,85139456,-8192
422,ModuleGPS,GPS satellite count,181,0,0,Passed,,3.923%,85073920,-65536
423,ModuleGPS,GPS accuracy,183,0,0,Passed,,3.924%,85082112,8192
424,ModuleSystem,System uptime,1,1779,1779,Passed,,3.923%,84979712,-102400
425,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,3.923%,85053440,73728
426,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,3.924%,85102592,49152
427,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,3.925%,85168128,65536
428,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,3.925%,85020672,-147456
429,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,3.926%,85131264,110592
430,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,3.926%,85037056,-94208
431,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,3.927%,85229568,192512
432,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,3.928%,85229568,0
433,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,3.931%,84971520,-258048
434,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,3.932%,84840448,-131072
435,ModuleMobile,GSM operator name,23,bite,bite,Passed,,3.933%,84877312,36864
436,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,3.934%,85024768,147456
437,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,3.935%,84852736,-172032
438,ModuleMobile,Network type,119,lte,lte-a,Failed,,3.937%,84914176,61440
439,ModuleMobile,Mobile data received today (SIM1),185,162905246,651574430,Failed,,3.937%,84963328,49152
440,ModuleMobile,Mobile data sent today (SIM1),187,1629830,12983942,Failed,,3.938%,84996096,32768
441,ModuleMobile,Mobile data received this week (SIM1),189,162905246,651574430,Failed,,3.939%,84938752,-57344
442,ModuleMobile,Mobile data sent this week (SIM1),191,1629830,12983942,Failed,,3.94%,84840448,-98304
443,ModuleMobile,Mobile data received this month (SIM1),193,162905246,651574430,Failed,,3.94%,84852736,12288
444,ModuleMobile,Mobile data sent this month (SIM1),195,1629830,12983942,Failed,,3.941%,84811776,-40960
445,ModuleMobile,Mobile data received last 24h (SIM1),197,162905246,651574430,Failed,,3.941%,84865024,53248
446,ModuleMobile,Mobile data sent last 24h (SIM1),199,1629830,12983942,Failed,,3.942%,84963328,98304
447,ModuleMobile,Active SIM card,205,1,1,Passed,,3.943%,84987904,24576
448,ModuleMobile,Mobile data received last week (SIM1),292,162905246,651574430,Failed,,3.944%,84791296,-196608
449,ModuleMobile,Mobile data sent last week (SIM1),294,1629830,12983942,Failed,,3.944%,84865024,73728
450,ModuleMobile,Mobile data received last month (SIM1),296,162905246,651574430,Failed,,3.945%,84856832,-8192
451,ModuleMobile,Mobile data sent last month (SIM1),298,1629830,12983942,Failed,,3.946%,84992000,135168
452,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,3.946%,84881408,-110592
453,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,3.947%,84901888,20480
454,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,3.947%,84860928,-40960
455,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,3.948%,84951040,90112
456,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,3.949%,84946944,-4096
457,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,3.949%,84815872,-131072
458,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,3.95%,84860928,45056
459,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,3.951%,84865024,4096
460,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,3.952%,84811776,-53248
461,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,3.953%,84930560,118784
462,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,3.953%,84873216,-57344
463,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,3.954%,84836352,-36864
464,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,3.955%,84889600,53248
465,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,3.955%,84844544,-45056
466,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.956%,84897792,53248
467,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,3.957%,84959232,61440
468,ModuleGPS,GPS speed,179,0,0,Passed,,3.958%,85086208,126976
469,ModuleGPS,GPS satellite count,181,0,0,Passed,,3.959%,85012480,-73728
470,ModuleGPS,GPS accuracy,183,0,0,Passed,,3.96%,85131264,118784
471,ModuleSystem,System uptime,1,1787,1787,Passed,,3.958%,85094400,-36864
472,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,3.959%,84901888,-192512
473,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,3.959%,84951040,49152
474,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,3.96%,84828160,-122880
475,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,3.96%,84996096,167936
476,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,3.96%,84918272,-77824
477,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,3.961%,84979712,61440
478,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,3.961%,85032960,53248
479,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,3.962%,85123072,90112
480,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,3.964%,85118976,-4096
481,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,3.965%,84979712,-139264
482,ModuleMobile,GSM operator name,23,bite,bite,Passed,,3.966%,85024768,45056
483,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,3.967%,84963328,-61440
484,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,3.967%,85053440,90112
485,ModuleMobile,Network type,119,lte,lte-a,Failed,,3.967%,84914176,-139264
